sensordata,time,e135,e140,e142,e161,e165,e167,e181,e235,e240,e242,e261,e265,e267,e281,e335,e340,esh141a,esh144a,esh160a,esh170,esh171,esh172,esh173,esh174,esh175,esh183,esh184,esh241a,esh244a,esh260a,esh270,esh271,esh272,esh273,esh274,esh275,esh283,esh284,esh341a,esh344a,ft520,ft525,ish136,ish162,ish166,ish180,ish236,ish262,ish266,ish280,ish336,it140,it161,it167,it181,it240,it261,it267,it281,it340,lt500,lt505,st165,st265,st515,st516,te128,te129,te133,te228,te229,te328,te329,te500,te501,te502,te505,te506,te507,te510,te511
AntagonistData,2007-07-31 14:45:07.957 GMT-07:00,25.84573174,25.8310833,0,0.043945983,0.14648661,0.073243305,0.014648661,25.02540588,25.01075745,25.01075745,3.208056688,0.29297322,0.219729915,3.193408012,24.26367569,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,-22.39252796,18.42812572,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.33188629,70.96635437,72.23529053,71.9180603,71.08171082,66.69809723,69.63973236,67.76516724,67.18836975,67.5056076,67.30373383,104.3625565,66.6115799
AntagonistData,2007-07-31 14:45:08.457 GMT-07:00,25.84573174,25.8310833,0.014648661,0.029297322,0.073243305,0.14648661,0.029297322,25.02540588,25.02540588,25.04005432,3.090867519,0.219729915,0.219729915,3.090867519,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-22.57164782,18.32002255,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.33188629,70.96635437,72.23529053,71.9180603,71.08171082,66.69809723,69.63973236,67.76516724,67.18836975,67.62096405,67.21720886,103.901123,66.49622345
AntagonistData,2007-07-31 14:45:08.957 GMT-07:00,25.84573174,25.84573174,0,0.029297322,0.073243305,0.073243305,0.029297322,25.02540588,25.02540588,25.04005432,2.973678112,0.219729915,0.29297322,2.973678112,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.008207792,-0.003522506,-0.045370823,-22.64963466,18.31686625,0.0,0.439459831,false,false,71.88922119,69.87045288,70.30304718,70.96635437,72.23529053,71.94689941,71.08171082,66.69809723,69.66857147,67.7363205,67.18836975,67.62096405,67.21720886,103.901123,66.49622345
AntagonistData,2007-07-31 14:45:09.457 GMT-07:00,25.84573174,25.84573174,0.029297322,0.029297322,0.073243305,0.14648661,0.029297322,25.04005432,25.02540588,25.02540588,2.885786295,0.219729915,0.219729915,2.885786295,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-22.60807675,18.36434222,0.0,0.219729915,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.23529053,71.94689941,71.08171082,66.69809723,69.66857147,67.7363205,67.01533508,67.79400635,67.30373383,103.2954941,66.49622345
AntagonistData,2007-07-31 14:45:09.957 GMT-07:00,25.84573174,25.84573174,0.014648661,0.029297322,0.073243305,0.073243305,0.029297322,25.04005432,25.04005432,25.02540588,2.768596888,0.29297322,0.219729915,2.768596888,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-22.50391894,18.42707362,0.0,0.439459831,false,false,71.88922119,69.89929199,70.33188629,70.99519348,72.20645142,71.94689941,71.08171082,66.66925812,69.63973236,67.7363205,67.01533508,67.79400635,67.30373383,103.2954941,66.49622345
AntagonistData,2007-07-31 14:45:10.457 GMT-07:00,25.84573174,25.84573174,0.014648661,0.029297322,0.073243305,0.073243305,0.014648661,25.04005432,25.04005432,25.04005432,2.68070507,0.219729915,0.219729915,2.68070507,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-22.47932613,18.45416517,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.33188629,70.99519348,72.20645142,71.9180603,71.11054993,66.66925812,69.63973236,67.79400635,67.04417419,67.79400635,67.30373383,102.9494171,66.66925812
AntagonistData,2007-07-31 14:45:10.957 GMT-07:00,25.84573174,25.8310833,0,0.043945983,0.073243305,0.14648661,0.014648661,25.04005432,25.05470276,25.04005432,2.592813015,0.219729915,0.219729915,2.578164339,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.000388,-0.045370823,-22.82125831,18.30345199,0.219729915,0.439459831,false,false,71.9180603,69.87045288,70.33188629,70.93751526,72.20645142,71.9180603,71.11054993,66.64041901,69.63973236,67.79400635,67.04417419,67.79400635,67.24604797,102.9494171,66.66925812
AntagonistData,2007-07-31 14:45:11.457 GMT-07:00,25.84573174,25.84573174,0,0.029297322,0.073243305,0.073243305,0.029297322,25.05470276,25.04005432,25.05470276,2.504920959,0.219729915,0.219729915,2.490272284,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.000388,0.000388,-0.045370823,-22.80021633,18.15247577,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.33188629,70.93751526,72.20645142,71.86038208,71.08171082,66.64041901,69.63973236,67.76516724,67.04417419,67.53444672,67.24604797,102.4879837,66.55390167
AntagonistData,2007-07-31 14:45:11.957 GMT-07:00,25.84573174,25.8310833,0.014648661,0.029297322,0.073243305,0.073243305,0.014648661,25.04005432,25.05470276,25.05470276,2.402380466,0.219729915,0.219729915,2.417029142,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.008207792,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-22.33716124,18.35027039,0.0,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.20645142,71.86038208,71.08171082,66.66925812,69.66857147,67.76516724,67.04417419,67.53444672,67.44792938,102.4879837,66.55390167
AntagonistData,2007-07-31 14:45:12.457 GMT-07:00,25.84573174,25.84573174,0.029297322,0.029297322,0.073243305,0.073243305,0.014648661,25.05470276,25.04005432,25.05470276,2.329137087,0.219729915,0.219729915,2.329137087,24.24902725,24.20508194,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-22.93843584,18.17325473,0.219729915,0.219729915,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.23529053,71.88922119,71.08171082,66.66925812,69.66857147,67.70748138,67.07301331,67.53444672,67.44792938,101.9111938,66.40970612
AntagonistData,2007-07-31 14:45:12.957 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.05470276,25.05470276,25.05470276,2.270542383,0.29297322,0.219729915,2.270542383,24.26367569,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-22.10819819,18.87092791,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.30304718,70.96635437,72.23529053,71.88922119,71.08171082,66.58274078,69.66857147,67.70748138,67.07301331,67.7363205,67.27489471,101.9111938,66.40970612
AntagonistData,2007-07-31 14:45:13.469 GMT-07:00,25.8310833,25.8310833,0,0.029297322,0.073243305,0.14648661,0.014648661,25.05470276,25.05470276,25.0693531,2.197299242,0.219729915,0.14648661,2.197299242,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-22.20677683,19.1651211,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.30304718,70.96635437,72.23529053,71.86038208,71.08171082,66.58274078,69.66857147,67.7363205,67.07301331,67.7363205,67.27489471,101.5651169,66.46738434
AntagonistData,2007-07-31 14:45:13.969 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.14648661,0.073243305,0.014648661,25.0693531,25.0693531,25.05470276,2.138704538,0.219729915,0.14648661,2.124055862,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,-0.003522506,0.000388,-0.045370823,-22.13410613,19.29584441,0.0,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.93751526,72.23529053,71.86038208,71.08171082,66.55390167,69.66857147,67.7363205,67.07301331,67.7363205,67.41909027,101.5651169,66.46738434
AntagonistData,2007-07-31 14:45:14.469 GMT-07:00,25.8310833,25.84573174,0.029297322,0.014648661,0.073243305,0.073243305,0.014648661,25.0693531,25.0693531,25.0693531,2.094758511,0.219729915,0.14648661,2.080109835,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-22.4025229,18.71114036,0.0,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.93751526,72.23529053,71.88922119,71.02403259,66.55390167,69.66857147,67.7363205,67.07301331,67.7363205,67.41909027,101.1613617,66.46738434
AntagonistData,2007-07-31 14:45:14.969 GMT-07:00,25.8310833,25.8310833,0.014648661,0.014648661,0.073243305,0.073243305,0.029297322,25.0693531,25.0693531,25.05470276,2.036163807,0.29297322,0.219729915,2.021515131,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-22.62385823,18.5044029,0.219729915,0.219729915,false,false,71.88922119,69.89929199,70.30304718,70.93751526,72.23529053,71.88922119,71.02403259,66.55390167,69.66857147,67.7363205,67.13069153,67.76516724,67.47676849,101.1613617,66.55390167
AntagonistData,2007-07-31 14:45:15.469 GMT-07:00,25.8310833,25.84573174,0,0.014648661,0.14648661,0.073243305,0.014648661,25.0693531,25.0693531,25.0693531,1.992217898,0.219729915,0.219729915,1.977569222,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-22.50970549,18.50532349,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.93751526,72.20645142,71.88922119,71.0528717,66.64041901,69.63973236,67.76516724,67.13069153,67.76516724,67.47676849,100.7576141,66.55390167
AntagonistData,2007-07-31 14:45:15.969 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.073243305,0.014648661,25.0693531,25.0693531,25.0693531,1.933623314,0.29297322,0.219729915,1.918974638,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-22.647925,18.47481262,0.219729915,0.219729915,false,false,71.88922119,69.89929199,70.33188629,70.93751526,72.20645142,71.88922119,71.0528717,66.64041901,69.63973236,67.76516724,67.01533508,67.70748138,67.39025116,100.7576141,66.52506256
AntagonistData,2007-07-31 14:45:16.469 GMT-07:00,25.84573174,25.8310833,0.029297322,0.014648661,0.073243305,0.073243305,0.014648661,25.08400154,25.0693531,25.05470276,1.889677286,0.219729915,0.219729915,1.889677286,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-22.36057045,18.62670942,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.33188629,70.93751526,72.20645142,71.88922119,71.0528717,66.64041901,69.63973236,67.79400635,67.01533508,67.70748138,67.39025116,100.1519775,66.52506256
AntagonistData,2007-07-31 14:45:16.969 GMT-07:00,25.84573174,25.84573174,0.029297322,0.014648661,0.14648661,0.073243305,0.014648661,25.0693531,25.08400154,25.0693531,1.831082582,0.29297322,0.219729915,1.831082582,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,-0.003522506,0.012117892,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,-24.11455106,16.60957253,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.33188629,70.93751526,72.20645142,71.88922119,71.0528717,66.64041901,69.63973236,67.79400635,67.01533508,67.76516724,67.41909027,100.1519775,66.52506256
AntagonistData,2007-07-31 14:45:17.469 GMT-07:00,25.8310833,25.84573174,0.014648661,0.014648661,0.073243305,0.14648661,0.014648661,25.08400154,25.09864998,25.0693531,1.80178535,0.219729915,0.14648661,1.787136674,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.076653075,-0.014090026,0.008207792,0.004297693,-0.045370823,-24.19543117,15.96187406,0.219729915,0.219729915,false,false,71.88922119,69.89929199,70.33188629,70.93751526,72.20645142,71.9180603,71.0528717,66.64041901,69.66857147,67.82284546,67.01533508,67.76516724,67.41909027,100.1519775,66.52506256
AntagonistData,2007-07-31 14:45:17.969 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.14648661,0.073243305,0,25.08400154,25.08400154,25.08400154,1.772487998,0.219729915,0.219729915,1.743190646,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.004297693,-0.045370823,-24.84681199,15.28866219,0.219729915,0.219729915,false,false,71.9180603,69.89929199,70.33188629,70.93751526,72.20645142,71.9180603,71.08171082,66.64041901,69.66857147,67.82284546,66.95765686,67.62096405,67.13069153,99.8059082,66.58274078
AntagonistData,2007-07-31 14:45:18.469 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.09864998,25.08400154,25.08400154,1.713893294,0.29297322,0.219729915,1.713893294,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,-25.26844068,14.98592069,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.33188629,70.96635437,72.20645142,71.88922119,71.08171082,66.6115799,69.61089325,67.76516724,66.95765686,67.62096405,67.13069153,99.8059082,66.58274078
AntagonistData,2007-07-31 14:45:18.969 GMT-07:00,25.8310833,25.8310833,0.014648661,0.014648661,0.14648661,0.073243305,0.014648661,25.08400154,25.08400154,25.08400154,1.669947386,0.29297322,0.219729915,1.684596062,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-25.4173127,14.92503046,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.33188629,70.96635437,72.20645142,71.88922119,71.08171082,66.6115799,69.61089325,67.76516724,67.07301331,67.44792938,67.13069153,99.48867035,66.49622345
AntagonistData,2007-07-31 14:45:19.469 GMT-07:00,25.84573174,25.86038017,0.014648661,0.014648661,0.14648661,0.073243305,0.014648661,25.08400154,25.09864998,25.08400154,1.640650034,0.219729915,0.219729915,1.640650034,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.000388,-0.003522506,-0.045370823,-25.23503654,15.0550962,0.439459831,0.219729915,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.26413727,71.88922119,71.08171082,66.58274078,69.63973236,67.76516724,67.07301331,67.44792938,67.44792938,99.48867035,66.49622345
AntagonistData,2007-07-31 14:45:19.969 GMT-07:00,25.8310833,25.84573174,0.014648661,0.014648661,0.073243305,0.073243305,0.014648661,25.08400154,25.09864998,25.09864998,1.611352682,0.219729915,0.14648661,1.611352682,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.000388,-0.003522506,-0.045370823,-25.42599251,15.1124356,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.26413727,71.86038208,71.08171082,66.58274078,69.63973236,67.7363205,67.18836975,67.59212494,67.44792938,99.1714325,66.32318878
AntagonistData,2007-07-31 14:45:20.469 GMT-07:00,25.84573174,25.8310833,0.014648661,0.029297322,0.073243305,0.073243305,0.014648661,25.08400154,25.08400154,25.08400154,1.582055449,0.219729915,0.219729915,1.582055449,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.39179929,15.1496536,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.99519348,72.20645142,71.86038208,71.08171082,66.64041901,69.66857147,67.7363205,67.18836975,67.59212494,67.30373383,99.1714325,66.32318878
AntagonistData,2007-07-31 14:45:20.969 GMT-07:00,25.84573174,25.84573174,0.014648661,0.014648661,0.14648661,0.14648661,0.014648661,25.09864998,25.09864998,25.09864998,1.567406774,0.219729915,0.219729915,1.567406774,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,-0.003522506,-0.045370823,-25.17559294,15.09744319,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.99519348,72.20645142,71.88922119,71.08171082,66.64041901,69.66857147,67.76516724,67.24604797,67.59212494,67.30373383,98.62348175,66.58274078
AntagonistData,2007-07-31 14:45:21.469 GMT-07:00,25.84573174,25.84573174,0.029297322,0.014648661,0.14648661,0.14648661,0.014648661,25.09864998,25.08400154,25.09864998,1.552758098,0.29297322,0.219729915,1.552758098,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.008207792,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.000388,-0.045370823,-25.08235066,15.24381647,0.219729915,0.439459831,false,false,71.9180603,69.9281311,70.33188629,70.96635437,72.20645142,71.88922119,71.08171082,66.6115799,69.66857147,67.76516724,67.24604797,67.5056076,67.53444672,98.62348175,66.58274078
AntagonistData,2007-07-31 14:45:21.969 GMT-07:00,25.8310833,25.84573174,0,0.014648661,0.14648661,0.14648661,0,25.09864998,25.09864998,25.09864998,1.552758098,0.29297322,0.219729915,1.552758098,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.75437893,14.36649738,0.219729915,0.439459831,false,false,71.9180603,69.9281311,70.33188629,70.96635437,72.20645142,71.9180603,71.08171082,66.6115799,69.66857147,67.82284546,67.36141205,67.5056076,67.53444672,98.30625153,66.58274078
AntagonistData,2007-07-31 14:45:22.470 GMT-07:00,25.8310833,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.09864998,25.09864998,25.09864998,1.538109422,0.29297322,0.219729915,1.538109422,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,-0.003522506,-0.045370823,-25.34484937,14.84783269,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.20645142,71.9180603,71.08171082,66.64041901,69.66857147,67.82284546,67.36141205,67.39025116,67.47676849,98.30625153,66.58274078
AntagonistData,2007-07-31 14:45:22.970 GMT-07:00,25.84573174,25.84573174,0.029297322,0.014648661,0.073243305,0.073243305,0,25.09864998,25.09864998,25.09864998,1.523460746,0.219729915,0.219729915,1.523460746,24.23437881,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-25.44151097,14.74538455,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.20645142,71.88922119,71.0528717,66.64041901,69.66857147,67.76516724,67.04417419,67.39025116,67.47676849,97.98901367,66.58274078
AntagonistData,2007-07-31 14:45:23.470 GMT-07:00,25.8310833,25.86038017,0.014648661,0.029297322,0.14648661,0.073243305,0,25.11329842,25.09864998,25.09864998,1.538109422,0.219729915,0.14648661,1.494163394,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.016027992,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.45834456,14.65319437,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.20645142,71.88922119,71.0528717,66.64041901,69.66857147,67.76516724,67.04417419,67.62096405,67.30373383,97.98901367,66.43854523
AntagonistData,2007-07-31 14:45:23.970 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.14648661,0.14648661,0.014648661,25.11329842,25.09864998,25.09864998,1.50881207,0.219729915,0.14648661,1.494163394,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.000388,-0.045370823,-24.21108115,16.78198526,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.93751526,72.20645142,71.88922119,71.0528717,66.58274078,69.63973236,67.79400635,67.04417419,67.62096405,67.30373383,97.64293671,66.43854523
AntagonistData,2007-07-31 14:45:24.470 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.11329842,25.09864998,25.11329842,1.494163394,0.219729915,0.219729915,1.494163394,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.000388,0.000388,-0.045370823,-23.98040843,17.17205098,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.30304718,70.93751526,72.20645142,71.88922119,71.0528717,66.58274078,69.63973236,67.79400635,67.15953064,67.56328583,67.18836975,97.64293671,66.40970612
AntagonistData,2007-07-31 14:45:24.970 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.14648661,0.073243305,0.014648661,25.09864998,25.12794685,25.09864998,1.494163394,0.219729915,0.219729915,1.479514718,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.061011221,-0.045370823,-0.003522506,0.000388,-0.045370823,-23.17305393,18.00833821,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.30304718,70.96635437,72.20645142,71.88922119,71.0528717,66.69809723,69.61089325,67.76516724,67.15953064,67.56328583,67.18836975,97.41222382,66.40970612
AntagonistData,2007-07-31 14:45:25.470 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.14648661,0.014648661,25.11329842,25.12794685,25.11329842,1.494163394,0.219729915,0.219729915,1.464866161,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.004297693,-0.045370823,-23.70804629,17.6853438,0.219729915,0.439459831,false,false,71.88922119,69.9281311,70.30304718,70.96635437,72.20645142,71.88922119,71.0528717,66.69809723,69.61089325,67.76516724,67.07301331,67.82284546,67.27489471,97.41222382,66.46738434
AntagonistData,2007-07-31 14:45:25.970 GMT-07:00,25.8310833,25.8310833,0.014648661,0.014648661,0.14648661,0.073243305,0.014648661,25.11329842,25.12794685,25.12794685,1.464866161,0.219729915,0.14648661,1.464866161,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.000388,-0.003522506,-0.045370823,-23.41477368,17.91207114,0.219729915,0.439459831,false,false,71.88922119,69.9281311,70.30304718,70.96635437,72.23529053,71.88922119,71.0528717,66.6115799,69.69741058,67.79400635,67.07301331,67.82284546,67.27489471,97.41222382,66.46738434
